DesignAuditID,RatingID,PoleSpeed,EfficiencyBand,HorsePower,Voltage,Frequency,RPM,Amps,NoLoadAmps,Connection,WindingResistAt105,BarRes,ERRes,BDTCorelFactor,ReactCoilEndRun,ResTotalStart,ReactTotalRun,ReactStatorSlotRun,ReactStatorSlotStart,ReactRotorSlotRun,ReactRotorSlotStart,ReactZigZagRun,ReactZigZagStart,ReactBeltLeakRun,ReactTotalStart,FrameSize,Zbase,R1,R2,R3,X1,X2,X3,Xm,XdPrime,XdDoublePrime,ShortCircuitTimeConstant,SubTransientTimeConstant,OpenCircuitTimeConstant,L1,L2,L3,FirstCycleInrush
956,4H2030C,2,10,29.9999988750223,575,60,3524,26.7,4.8,Delta,0.686793310731575,0.566114604473114,0.154285618818831,0.9858044164037856,15.2150441401272,2.14462208747864,7.55939292907715,11.6625537872314,11.6625537872314,53.9755020141602,27.8313102722168,15.590892791748,14.558406829834,10.7536979087052,5.52712392807007,286T,12.4335732128852,0.22893110357719168,0.24013340776398165,0.48594292558235497,0.8340403864128421,1.722042342672445,1.0687675312368865,69.16175099667393,2.5142476397051206,1.4872842677949947,0.028125442952075246,0.008876470344298767,0.7830026789490229,0.0022123608372646383,0.004567859184164452,0.002834993926874536,2.191483918971341
957,4H2Y15C,2,10,1.49999994375111,575,60,3489,1.6,0.9,Wye,8.66047588500924,5.00793886184692,3.15521873825745,1.0955902492467815,33.0911838132187,16.8236331939697,26.8430328369141,10.237286567688,10.237286567688,27.4784984588623,10.3440370559692,26.4915428161621,18.4440898895264,10.6726513947107,17.896800994873,143T,207.48525299002176,8.66047588500924,8.16315760010437,8.163157308960463,11.545805125038836,12.955173096854518,7.592968515528973,368.8626719822609,24.061406022394173,16.27167903557449,0.007847615885659685,0.0044187889326178075,0.124070040013805,0.03062619929376116,0.03436466394959224,0.020140974533126115,1.8281050688804639
958,4H2002C,2,10,1.99999997826748,575,60,3500,2.13,1.0,Wye,5.6347689881847,3.6642689704895,1.90322613782839,1.0660980810234542,25.9166935331868,11.2022638320923,20.7117881774902,10.237286567688,10.237286567688,27.4141731262207,10.1365852355957,26.4915428161621,16.8139896392822,10.6726513947107,12.9254741668701,145T,155.85746703475814,5.6347689881847,5.56749510831789,5.5674948439076,8.890492740425685,10.537164570060122,5.567687087219257,331.97640478403486,19.10348960704004,12.493807460016516,0.009145652532759558,0.00491718991537204,0.16318747353518226,0.023582764436022644,0.027950697124964247,0.01476874869199769,1.8441673766035016
959,4H4Y15C,4,10,1.49999994375111,575,60,1740,1.6,0.9,Wye,9.67377380795407,7.71895742416382,2.00222438895819,1.3805970149253732,11.6209345067257,19.3949565887451,37.3046607971191,13.7188405990601,13.7188405990601,40.8505935668945,18.9579753875732,31.0262050628662,22.3431224822998,6.66294855878327,22.8706588745117,145T,207.48525299002176,9.67377380795407,9.72118181312201,9.721182780791029,10.485439473434859,16.53523375258654,11.669642506065905,368.8626719822609,26.311240322561915,17.202241086551123,0.007293946289364529,0.004905171630216777,0.10516207962864663,0.027813492044800634,0.043861069781734964,0.03095468814926137,1.8968461282343654
960,4H2002,2,10,1.99999997826748,460,60,3500,2.6,1.3,Wye,3.59964486882409,2.37568736076355,1.23393511111694,1.0761366693570085,25.9166935331868,7.20926713943481,13.4505891799927,10.237286567688,10.237286567688,27.3072967529297,10.1437969207764,26.4915428161621,16.8581352233887,10.6726513947107,8.38837623596191,145T,102.14658608739533,3.59964486882409,3.60962247188049,3.60962227061072,5.725854444746073,6.773105550762141,3.614269713579749,204.29317217479067,12.28161140104721,8.055668769316224,0.00907032108822629,0.004902024352570945,0.15510505453002,0.015188300638433955,0.017966220474782486,0.00958714817639243,1.8444683109752453
961,4H6Y15,6,10,1.49999994375111,460,60,1170,2.4,1.6,Wye,4.88458756941987,3.76565432548523,0.626085015949929,1.5983935742971886,5.63029772612681,9.27632713317871,25.8441619873047,11.6013660430908,11.6013660430908,43.0878257751465,16.60032081604,24.0670223236084,21.0861492156982,4.92307544736989,14.7529268264771,182T,110.65880159467828,4.88458756941987,4.391739341435159,4.391739563758839,5.234223099027309,10.93461191313066,8.047910245731831,165.9882023920174,15.493027665545466,9.74414960558956,0.009669228331594415,0.006954251072649525,0.10686024470505165,0.013884207990932925,0.02900495894610452,0.021347744952802186,2.0861029067949524
962,4H2003C,2,10,2.99999988750223,575,60,3510,2.8,0.9,Wye,4.3439855655029,2.10597252845764,1.20946544641193,1.1825662907650103,38.3174103652488,7.65942335128784,16.195291519165,12.6802444458008,12.6802444458008,38.5393371582031,16.2044792175293,20.5784225463867,16.6393299102783,11.646110425402,11.58664894104,182T,118.56300170858388,4.3439855655029,3.31543797486957,3.3154377857849404,6.111565336646625,7.5834737031421335,5.154284720433122,368.8626719822609,13.542270644985457,9.15487095272183,0.01087729450102711,0.006806778401075969,0.30118325918453587,0.016211430555939897,0.020115788761041187,0.01367216485599932,2.0020844437171266
963,4H4003,4,10,2.99999988750223,460,60,1735,2.7,1.4,Wye,2.93524356735598,1.92757928371429,0.584114708433513,1.4449638759031025,11.1104541795569,5.44693756103516,14.6949329376221,11.6013660430908,11.6013660430908,34.4923286437988,15.4993848800659,33.7297401428223,21.3190383911133,7.23802380440603,8.41123676300049,182T,98.36337919526957,2.93524356735598,2.511693992147803,2.51169399367918,4.091050923483229,6.078707077171123,4.219361584664666,189.7008027337342,9.981021805708624,6.5493652539941625,0.010649001269815318,0.007005656523657873,0.20676136530382588,0.010851849615216987,0.01612427131565786,0.011192204214857239,2.0401885301245897
964,4H2005C,2,10,5.00000002556768,575,60,3500,4.5,1.2,Wye,3.01592688554554,1.60060787200928,0.727391963606344,1.3000728332119444,30.3420423938772,5.34392642974854,11.8142108917236,12.6802444458008,12.6802444458008,33.0402679443359,15.9715528488159,20.5784225463867,15.7401084899902,11.646110425402,8.33312606811523,184T,73.77253439645219,3.01592688554554,2.327999835615624,2.3279995442029997,4.113755213164533,4.973590195427349,3.7861839135566924,276.6470039866957,8.999508794569067,6.246884243011,0.010285673729325899,0.006858778564888119,0.32088568732443556,0.010912074614086486,0.013192857741927473,0.010043164754959416,2.023929135801453
965,WE4Y15C,4,10,1.49999994375111,575,60,1725,1.7,0.9,Wye,8.14956752719504,7.80285167694092,1.38321995229765,2.0408163265306123,7.65524672239961,17.3356399536133,39.2150726318359,13.7188405990601,13.7188405990601,45.7291641235352,19.5851249694824,31.0262050628662,25.2003154754639,6.66294855878327,24.2715187072754,145TC,195.2802381082558,8.14956752719504,9.186071629238569,9.186072426418258,6.906839284348265,12.308546305251328,12.743750463996777,368.8626719822609,18.817925590313283,13.06351811595517,0.005512001929466296,0.004942305107465707,0.11006751308456389,0.018320960220755255,0.0326494331126039,0.033803847997912036,1.9513963307423257
966,WE4Y15C-TENV,4,10,1.49999994375111,575,60,1725,1.7,0.9,Wye,8.14956752719504,7.80285167694092,1.38321995229765,2.0408163265306123,7.65524672239961,17.3356399536133,39.2150726318359,13.7188405990601,13.7188405990601,45.7291641235352,19.5851249694824,31.0262050628662,25.2003154754639,6.66294855878327,24.2715187072754,145TC,195.2802381082558,8.14956752719504,9.186071629238569,9.186072426418258,6.906839284348265,12.308546305251328,12.743750463996777,368.8626719822609,18.817925590313283,13.06351811595517,0.005512001929466296,0.004942305107465707,0.11006751308456389,0.018320960220755255,0.0326494331126039,0.033803847997912036,1.9513963307423257
967,WE6Y15,6,10,1.49999994375111,460,60,1151,2.49,1.76,Wye,4.73573129900366,5.19016170501709,0.551513194171338,1.3426435877262,3.83839427589863,10.4774055480957,24.446252822876,13.7188405990601,13.7188405990601,44.4251670837402,20.3024463653564,22.1321754455566,19.6157035827637,4.53192740770853,14.8458156585693,145T,106.6590858743887,4.73573129900366,5.741674899188428,5.741674249092039,5.950312462538227,12.257239449489548,8.273176147417619,150.8983658109249,17.28671368104991,10.733079699607757,0.008307375797202489,0.005624843984039039,0.07537586019837575,0.01578369402257112,0.0325133374507874,0.02194528131552462,1.9675381989807423
968,4H2010,2,10,10.0000000511354,460,60,3510,11.5,2.9,Delta,1.31654840041538,1.22746050357819,0.655729710398008,1.2809564474807855,19.0846239961158,3.54986548423767,15.3611841201782,10.9143390655518,10.9143390655518,42.6117744445801,21.3307571411133,26.1267890930176,20.863245010376,9.73646872336893,10.4926023483276,215T,23.094010767585033,0.43884946680512665,0.6277300713253994,0.7444390279407633,1.5318404933180334,2.4654809743994495,1.8469904078312378,91.5796978714579,3.9326866133876437,2.5757459556213886,0.016784883136028408,0.009913368036271238,0.3974042286380723,0.004063333108998209,0.006539891402911585,0.00489929422082762,2.26608437509431
969,4H2010C,2,10,10.0000000511354,575,60,3510,9.2,2.3,Delta,2.02311271426186,1.86843979358673,0.998151393390122,1.1971268954509178,18.7444614192524,5.42266654968262,22.398265838623,10.9143390655518,10.9143390655518,43.0432739257813,21.0745849609375,26.1267890930176,20.3317031860352,9.73646872336893,14.9811353683472,215T,36.08439182435161,0.6743709047539533,0.9555303956589508,1.1331846118069198,2.374959259274927,3.8617134286794337,2.634306369790539,144.33756729740645,6.136045812222041,3.924176701183235,0.01720647341044018,0.009574043721044128,0.41140585719679884,0.006299775095924515,0.010243513016311389,0.006987714672843845,2.2254016901057505
970,4H2015,2,10,14.9999994375111,460,60,3530,16.6,3.4,Delta,0.891935897804299,0.599542081356049,0.26296936402477,1.1613936724068885,30.693165889857,2.54784107208252,9.7505578994751,11.6625537872314,11.6625537872314,58.9184913635254,28.6123600006104,15.590892791748,14.9372205734253,10.7536979087052,7.06915140151978,254T,15.998862881158304,0.29731196593476633,0.2875038151269397,0.5519683914260736,0.9933062004263081,1.8052159921011997,1.2703396243961091,78.1120952433023,2.7577449850894498,1.7318894512784597,0.02570479222527601,0.009158992889849721,0.7373371791090896,0.002634826530027931,0.004788484141524097,0.003369680510469041,2.2192040341609562
971,WE4002,4,10,1.99999997826748,460,60,1708,2.6,1.2,Wye,4.30603697687816,4.38910388946533,0.778061223167427,1.450798990748528,7.65524672239961,9.4732027053833,20.9665393829346,13.7188405990601,13.7188405990601,40.0393753051758,19.2266635894775,31.0262050628662,23.583646774292,6.66294855878327,13.2097320556641,145TC,102.14658608739533,4.30603697687816,5.167165112632757,5.16716572850514,5.492808324883084,8.958910704861404,6.90905947655752,221.31760318935656,14.103172494709872,9.326038186999316,0.007350553100983095,0.005268323689040634,0.11821325835138223,0.014570126606024272,0.02376424872329315,0.01832684946350054,1.9364345292055414
972,WE4002-TENV,4,10,1.99999997826748,460,60,1735,2.8,1.2,Wye,4.30603697687816,4.38910388946533,0.778061223167427,1.291000841042893,7.65524672239961,9.4732027053833,20.9665393829346,13.7188405990601,13.7188405990601,40.0393753051758,19.2266635894775,31.0262050628662,23.583646774292,6.66294855878327,13.2097320556641,145TC,94.8504013668671,4.30603697687816,5.167165112632757,5.16716572850514,6.172699909070566,10.06783124813415,6.90905947655752,221.31760318935656,15.80246889850066,10.195514876304022,0.008251152497121746,0.005477790916351008,0.11878252661263998,0.01637359504585789,0.02670575182259327,0.01832684946350054,1.9364345292055414
973,WE4002C,4,10,1.99999997826748,575,60,1720,2.1,1.0,Wye,6.59236478167969,6.40839672088623,1.13602341785383,1.453604141776185,7.65524672239961,14.1367845535278,30.8335742950439,13.7188405990601,13.7188405990601,40.8639221191406,19.1114521026611,31.0262050628662,23.0623645782471,6.66294855878327,19.078670501709,145TC,158.08400227811183,6.59236478167969,7.54442013874006,7.54441977184811,7.995658133752403,13.216151470317522,9.965784260173985,331.97640478403486,20.705811845654548,13.581607873183145,0.007391855531199713,0.005229584938899694,0.12136806769349745,0.021209141920993563,0.03505693058587091,0.026435063779901617,1.931655329149372
974,WE4002C-TENV,4,10,1.99999997826748,575,60,1735,2.2,0.9,Wye,6.59236478167969,6.40839672088623,1.13602341785383,1.2146555157307846,7.65524672239961,14.1367845535278,30.8335742950439,13.7188405990601,13.7188405990601,40.8639221191406,19.1114521026611,31.0262050628662,23.0623645782471,6.66294855878327,19.078670501709,145TC,150.8983658109249,6.59236478167969,7.54442013874006,7.54441977184811,9.568574487933205,15.816050120216051,9.965784260173985,368.8626719822609,24.73434834634305,15.582480577573445,0.0088400488493429,0.005566709691527891,0.13525121657020914,0.025381432134959515,0.04195337594702584,0.026435063779901617,1.931655329149372
975,4H2015C,2,10,14.9999994375111,575,60,3530,13.0,2.7,Delta,1.48418804954015,0.943467736244202,0.413821019347097,1.152623211446741,32.509331136297,4.08999872207642,15.0267248153687,11.6625537872314,11.6625537872314,58.7904663085938,28.5771713256836,15.590892791748,14.9758539199829,10.7536979087052,10.9488849639893,254T,25.536646521848834,0.4947293498467167,0.45242958519709964,0.8686035575120898,1.5630003680064621,2.78265936020821,1.9512496012702913,122.95422399408696,4.284077216318493,2.699372188894386,0.025363456294352594,0.00899054326728332,0.7371919362172538,0.004145987243711333,0.007381233201967793,0.005175850320804279,2.204352668752933
976,4H2020,2,10,20.0000001022707,460,60,3530,21.0,4.1,Delta,0.704076222669754,0.517764389514923,0.174888887686644,1.1676396997497915,24.6500343715846,2.08436036109924,7.6513204574585,11.6625537872314,11.6625537872314,51.6153602600098,27.8160305023193,15.590892791748,15.0206642150879,10.7536979087052,5.92609834671021,256T,12.646720182248945,0.23469207422325133,0.23088442573385567,0.4600947128098287,0.7888237724546552,1.3954460438531404,1.0867242773228722,64.77588386029949,2.154842122106607,1.3940586175253107,0.02498557987671054,0.009148274692618226,0.7602284282664056,0.0020924200435759144,0.0037015355949542843,0.002882625675231714,2.2352637386140923
977,4H2020C,2,10,20.0000001022707,575,60,3530,17.5,3.3,Delta,1.06475824994204,0.809006810188293,0.273263887010382,1.1489536315141569,23.0427342728222,3.22145247459412,11.7926073074341,11.6625537872314,11.6625537872314,51.6510314941406,27.7508525848389,15.590892791748,14.9686832427979,10.7536979087052,9.07742881774902,256T,18.97008027337342,0.35491941664734666,0.36075689906622505,0.7188980748840268,1.2202498252004386,2.2010101757777636,1.6771877305615517,100.59891054061663,3.37413500554905,2.1631892788535976,0.025048398267101604,0.009062625718303328,0.7558698380090048,0.0032368131914611844,0.0058383608211765425,0.004448878630199148,2.227608520784023
978,4H2025C,2,10,24.9999994886465,575,60,3520,22.2,4.0,Delta,0.978338851147894,0.670063138008118,0.215489831242829,1.0024057738572574,18.3205805468107,2.7367250919342,9.07539367675781,11.6625537872314,11.6625537872314,54.1990051269531,27.9524517059326,15.590892791748,14.6636219024658,10.7536979087052,6.70923566818237,284T,14.953892107388956,0.32611295038263133,0.295184323083649,0.5861287469287687,1.0115905900568452,2.006280320587686,1.2750497127582707,82.99410119600871,2.9705162911362466,1.7839303059955323,0.027009695826136434,0.008789385604004834,0.7638295704945957,0.0026833273798799006,0.005321823837492045,0.003382174407889668,2.184860643369265
979,3H2030,2,10,29.9999988750223,460,60,3520,33.0,6.0,Delta,0.45217695066743,0.378969252109528,0.103282108465498,1.025430680885972,15.2150441401272,1.4280788898468,5.03409862518311,11.6625537872314,11.6625537872314,53.4062919616699,27.9188556671143,15.590892791748,14.6351089477539,10.7536979087052,3.71010613441467,286T,8.04791284324933,0.15072565022247666,0.16075045352500866,0.3253006463931233,0.5368074583780199,1.0996102013815034,0.7179602097522695,44.26352063787131,1.609762916742183,0.9669445885937431,0.02689678795173926,0.008772002760518035,0.748548070303295,0.0014239260081576456,0.002916806650402346,0.001904448605422795,2.1936002570353597
980,WE4003,4,10,2.99999988750223,460,60,1740,4.0,2.1,Wye,1.63290341831738,1.48086512088776,0.251677180837314,1.6632373113854595,5.61259197619181,3.36544561386108,12.6271286010742,11.6013660430908,11.6013660430908,45.7134666442871,15.6583347320557,33.7297401428223,22.5906829833984,7.23802380440603,6.08972978591919,184T,66.39528095680697,1.63290341831738,1.7325423017250738,1.7325421955437,2.617972628443941,4.973925722222526,3.1648799724923524,126.46720182248946,7.403677680680422,4.523012575437689,0.011542169494086294,0.007436429051594691,0.20124092740750463,0.006944388078268918,0.01319374775439401,0.008395104865244994,2.084379362459434
981,WE4003,4,10,2.99999988750223,460,60,1740,4.0,2.1,Wye,1.63290341831738,1.48086512088776,0.251677180837314,1.6632373113854595,5.61259197619181,3.36544561386108,12.6271286010742,11.6013660430908,11.6013660430908,45.7134666442871,15.6583347320557,33.7297401428223,22.5906829833984,7.23802380440603,6.08972978591919,184T,66.39528095680697,1.63290341831738,1.7325423017250738,1.7325421955437,2.617972628443941,4.973925722222526,3.1648799724923524,126.46720182248946,7.403677680680422,4.523012575437689,0.011542169494086294,0.007436429051594691,0.20124092740750463,0.006944388078268918,0.01319374775439401,0.008395104865244994,2.084379362459434
982,WE4003-TENV,4,10,2.99999988750223,460,60,1740,4.0,1.6,Wye,1.63290341831738,1.48086512088776,0.251677180837314,1.0459533607681757,5.61259197619181,3.36544561386108,12.6271286010742,11.6013660430908,11.6013660430908,45.7134666442871,15.6583347320557,33.7297401428223,22.5906829833984,7.23802380440603,6.08972978591919,184T,66.39528095680697,1.63290341831738,1.7325423017250738,1.7325421955437,4.163005655066595,7.909357295993196,3.1648799724923524,165.9882023920174,11.71262280894442,6.393033984766399,0.0183272642781298,0.008953847823062166,0.26624319829889537,0.011042715468722708,0.020980221838954406,0.008395104865244994,2.084379362459434
983,WE4003C,4,10,2.99999988750223,575,60,1740,3.0,1.6,Wye,4.19663855335847,3.05522465705872,0.664358431490303,2.1809744779582365,8.10762872562261,7.91622161865234,25.5687217712402,11.6013660430908,11.6013660430908,37.8964767456055,16.0925922393799,33.7297401428223,24.1998176574707,7.23802380440603,14.0584077835083,184T,110.65880159467827,4.19663855335847,3.719583088549023,3.71958306529387,4.458807571706264,7.264723368085787,7.23874931152282,207.48525299002176,11.477774425589672,8.022389627325225,0.00829362082704745,0.0071067436442383706,0.15314673469490556,0.011827354422210376,0.019270277237100928,0.01920137891219852,2.119610280353605
984,WE4003C-TENV,4,10,2.99999988750223,575,60,1740,3.5,1.3,Wye,4.19663855335847,3.05522465705872,0.664358431490303,1.4617169373549883,8.10762872562261,7.91622161865234,25.5687217712402,11.6013660430908,11.6013660430908,37.8964767456055,16.0925922393799,33.7297401428223,24.1998176574707,7.23802380440603,14.0584077835083,184T,94.85040136686709,4.19663855335847,3.719583088549023,3.71958306529387,6.652823995879187,10.839428517461332,7.23874931152282,255.36646521848834,17.050890344621234,10.920544261998629,0.012353956859904721,0.008055491007674304,0.1898419924117517,0.0176471637410758,0.028752477147420432,0.01920137891219852,2.119610280353605
985,3H2040C,2,10,40.0000002045414,575,60,3535,36.1,8.8,Delta,0.428723076296221,0.314741015434265,0.181341987060156,0.9523809523809524,20.9077164445525,1.59952414035797,5.72165060043335,11.7662973403931,11.7662973403931,63.6567840576172,33.3665351867676,15.3300352096558,14.461630821228,10.3518706372465,4.19746971130371,324T,9.19602229318656,0.14290769209874032,0.16536100083147368,0.39026702135391633,0.6326457259536286,1.3699319841980435,0.8267242735596599,37.724591452731225,1.9545731950344467,1.1412760939589024,0.03195628848936691,0.008527305831170518,0.6271215322358501,0.0016781449085246762,0.003633857449746782,0.0021929542451846035,2.1689583695073456
986,3H4040,4,10,40.0000002045414,460,60,1770,38.3,12.0,Delta,0.245203987758272,0.240387737751007,0.0446039385222214,1.278118609406953,8.96523523539924,1.05753004550934,4.66559648513794,13.9970588684082,13.9970588684082,70.525016784668,36.0119094848633,21.2902946472168,18.0181102752686,6.61338609753464,3.09686517715454,324T,6.934232998099945,0.08173466258609068,0.09499722542440947,0.2707753525836893,0.34006145711903085,0.876726106204944,0.6436944087369814,22.131760318935655,1.1833803825516922,0.705115128534969,0.033832344479961876,0.008679811254270224,0.6424598773392127,0.0009020410309254394,0.0023255882256704476,0.0017074524498517582,2.239274734655914
987,3H2050,2,10,49.999998977293,460,60,3535,56.0,12.0,Delta,0.212871709905969,0.170546904206276,0.0805964386934028,1.1024908125765618,17.0259840503775,0.829620718955994,3.04150295257568,11.7662973403931,11.7662973403931,62.8239288330078,33.3249588012695,15.3300352096558,14.4259996414185,10.3518706372465,2.21698403358459,326T,4.742520068343355,0.070957236635323,0.08371444763322626,0.20558300301667498,0.2819001896494833,0.637685085765065,0.4461709871028094,22.131760318935655,0.901726154940615,0.541327162817505,0.029025706206094473,0.008257009641043995,0.7214743870528841,0.0007477634773543004,0.001691512225591489,0.0011835053010267067,2.1834467144500347
988,3H2050C,2,10,49.999998977293,575,60,3535,44.8,9.6,Delta,0.340987170206842,0.266479551792145,0.125931935458442,1.108829568788501,17.7571612795348,1.30465745925903,4.78261041641235,11.7662973403931,11.7662973403931,62.7976036071777,33.3564872741699,15.3300352096558,14.4530916213989,10.3518706372465,3.49647974967957,326T,7.410187606786493,0.11366239006894734,0.130803829083529,0.3212234296840627,0.44404628302436794,0.9936890705514432,0.7008371850465688,34.580875498336965,1.4099790625038207,0.8501980763266278,0.02904179840216202,0.00829936350398493,0.7214197320203349,0.0011778693484151823,0.0026358421245775555,0.0018590283717128465,2.186631319183848
989,WE4005,4,10,5.00000002556768,460,60,1735,6.4,2.8,Wye,1.25183820483704,1.11229419708252,0.189037526940027,1.6619943932719263,5.61259197619181,2.55316996574402,8.74293422698975,11.6013660430908,11.6013660430908,36.1263656616211,15.1391859054565,33.7297401428223,19.9050369262695,7.23802380440603,4.28729867935181,184T,41.49705059800435,1.25183820483704,1.301331724022547,1.3013317609069799,1.9984296810385296,3.2620779731285556,2.2120284679281714,94.8504013668671,5.152048946626987,3.2985328445230286,0.010638752653353964,0.007002350430916791,0.19998854222060522,0.00530099936931403,0.008652930569576677,0.00586758774884601,2.0462284996130156
990,3H4050,4,10,49.999998977293,460,60,1770,60.0,20.0,Delta,0.185615611445366,0.203916564583778,0.0352213259733054,1.2282497441146365,6.93290808966627,0.872081637382507,3.71268010139465,13.9970588684082,13.9970588684082,70.2806701660156,35.8352584838867,22.7296543121338,17.0618591308594,7.08655918460563,2.37377619743347,326T,4.426352063787132,0.06187187048178867,0.07971263018569447,0.22882200864571367,0.27912189647293284,0.7284582310444487,0.5002731534587807,13.279056191361393,0.9696967901618547,0.5692311850531989,0.03333783894668192,0.008103640440853871,0.46612545497568164,0.0007403938258141922,0.0019322954717783667,0.0013270157544855877,2.187881057345047
991,WE4005C,4,10,5.00000002556768,575,60,1735,5.0,2.2,Wye,2.00831169294649,1.79184675216675,0.304529388813149,1.6467682173734046,5.61259197619181,4.10468769073486,14.0423440933228,11.6013660430908,11.6013660430908,35.7469177246094,15.1887178421021,33.7297401428223,20.1667785644531,7.23802380440603,6.95150184631348,184T,66.39528095680697,2.00831169294649,2.096376140979899,2.09637599778837,3.2525145967809013,5.274698853889371,3.589240479872631,150.8983658109249,8.349062064200808,5.358568139494655,0.010702801866314745,0.0070537488601404436,0.1976085837948052,0.008627562925937055,0.013991573265294141,0.009520756071954264,2.0499497634949715
992,3H4050C,4,10,49.999998977293,575,60,1770,47.9,16.0,Delta,0.305883814692818,0.32418492436409,0.0559945843923438,1.2480499219968797,6.93290808966627,1.39722204208374,5.89553165435791,13.9970588684082,13.9970588684082,70.0747528076172,35.8873481750488,22.7296543121338,17.2004165649414,7.08655918460563,3.78496050834656,326T,6.930613878581103,0.10196127156427266,0.12672650291881127,0.3637794091303074,0.436941830090287,1.137656415927805,0.7976943182700239,20.74852529900218,1.5154622058645555,0.895487207985763,0.03277015511340337,0.008084023686590069,0.4581117505165399,0.0011590242017081372,0.0030177273689186573,0.0021159498971498984,2.1896739356773685
993,3H2060,2,10,59.9999977500445,460,60,3535,69.0,18.0,Delta,0.133718493213658,0.114582121372223,0.0632524010933527,1.142390860873113,18.3838846188125,0.663621664047241,2.56845116615295,11.478175163269,11.478175163269,74.6753921508789,45.2224922180176,19.0527896881104,17.6049842834473,9.77237301523873,1.92016649246216,364T,3.8490017945975055,0.044572831071219336,0.0592781741551919,0.176634390277861,0.21436702372853042,0.5350703343953839,0.41537831838060296,14.754506879290437,0.730712166527791,0.44456255497376695,0.033398483532310494,0.008512697291358657,0.6841786840950284,0.0005686261910382206,0.001419318143680979,0.0011018252103912008,2.232540259054238
994,3H4060,4,10,59.9999977500445,460,60,1775,70.0,22.0,Delta,0.12864407318728,0.137620225548744,0.0196411197049902,1.255153458543289,7.69616402614329,0.652290761470795,2.80905437469482,14.4394159317017,14.4394159317017,68.514778137207,41.6638793945313,19.6596126556396,17.4998760223389,5.9713005558791,1.96428000926971,364T,3.794016054674684,0.04288135772909333,0.0524204484179114,0.17454889609450502,0.20777098153396897,0.5382345780717236,0.4266783306525232,12.071869264873994,0.7230321991448978,0.44117321693806866,0.037571523634558554,0.00873426384600843,0.6380971612155469,0.0005511296457031013,0.001427711560718258,0.001131799423892454,2.2567291692577784
995,3H2075,2,10,75.000001022707,460,60,3545,85.0,22.0,Delta,0.0878918215358503,0.0891280323266983,0.0439252785370505,1.0509926041261193,16.3088679217809,0.494802743196487,1.96730613708496,11.478175163269,11.478175163269,73.7279739379883,44.909553527832,19.0527896881104,17.2106170654297,9.77237301523873,1.46314835548401,365T,3.1244838097320926,0.029297273845283436,0.0443511036212496,0.1356369738868789,0.17598984948120258,0.44796193646586674,0.3197899873615413,12.071869264873994,0.6079236228436584,0.35973832617105633,0.03716650821752555,0.008699349057482429,0.7487949790328274,0.0004668275746488671,0.0011882559417593377,0.0008482692873314007,2.2341396277776284
996,3H2075C,2,10,75.000001022707,575,60,3545,68.4,17.0,Delta,0.139019471294131,0.139262542128563,0.0686332477141414,1.0518114530580445,16.3088679217809,0.774817824363709,3.07384395599365,11.478175163269,11.478175163269,73.7248611450195,44.9103546142578,19.0527896881104,17.2117176055908,9.77237301523873,2.28622651100159,365T,4.853456210292906,0.04633982376471033,0.0692985966142348,0.21193278435652604,0.2747701976868725,0.6993726955274114,0.4996852438567514,19.528023810825577,0.9499617205608654,0.5619349883364635,0.03714189559474036,0.008698473034867274,0.774255732235259,0.0007288505862700505,0.0018551436926115103,0.001325456275831352,2.23415624175289
997,3H4075,4,10,75.000001022707,460,60,1775,88.0,29.0,Delta,0.0985720297917392,0.109241403639317,0.0141907089868554,1.1790393013100438,6.95516972114685,0.512836754322052,2.1364758014679,14.4394159317017,14.4394159317017,67.5961380004883,41.4576568603516,19.6596126556396,17.1220054626465,5.9713005558791,1.55066668987274,365T,3.0179673162184986,0.03285734326391306,0.04114403754205747,0.13808824151010426,0.1680578707129787,0.4359581274797979,0.33826438450704965,9.157969787145788,0.5842056045138796,0.35465078673597383,0.038746050895214317,0.008797434594253813,0.6185266616575008,0.00044578734749115386,0.0011564148494916083,0.000897274147770575,2.258055120689598
998,3H4075C,4,10,75.000001022707,575,60,1775,70.6,23.0,Delta,0.167219494209042,0.182951003313065,0.0237657548430382,1.254064096609382,6.95516972114685,0.861005425453186,3.5660560131073,14.4394159317017,14.4394159317017,67.020866394043,41.5637321472168,19.6596126556396,17.3229846954346,5.9713005558791,2.6081874370575,365T,4.702215365212958,0.055739831403014,0.0689055860520344,0.23126197708138133,0.26505911532954346,0.6828073780309527,0.5690141652785113,14.433756729740645,0.9170244374429208,0.5688950989670059,0.036304971567562655,0.008688089738828585,0.5819257039868455,0.000703091140271027,0.0018112028232207093,0.001509356951556397,2.260835618690781
999,3H8300,8,20,300.000004090828,460,60,891,381.01,145.25,Delta,0.0168226988148056,0.0169810894876719,0.0017653268716406,1.2749572162007985,3.56407198350925,0.0946952849626541,0.699480831623077,16.6951694488525,16.6951694488525,38.0269775390625,17.1963157653809,22.1114959716797,16.1076164245605,4.44043600519647,0.41743540763855,5810,0.6970450219868977,0.0056075662716018665,0.0062488054531041675,0.0259575287159495,0.06844707048665648,0.1144298717706521,0.07022350091845538,1.8284414721323776,0.17613733204351903,0.11095298501587211,0.07658179131415818,0.011452562201329688,0.8247378385473484,0.0001815614934685127,0.00030353466216118363,0.00018627362153984044,2.3212377661571675
